Fuel Type Code,Station Name,Street Address,Intersection Directions,Municipality,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV_Level1_EVSE_Num,EV_Level2_EVSE_Num,EV_DC_Fast_Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,NBPA ADMIN LEVEL 2,4225 Bergen Turnpike,,North Bergen,NJ,7047,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.78185,-74.033657,8/26/2026,357508,2026-08-26 02:44:32 UTC,,,,10/4/2024,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,UAL EMPLOYEE 737 LOT STN 2,1 International Way,UAL EMPLOYEE LOT - RESTRICTED ACCESS - EMPLOYEES ONLY,Newark,NJ,7114,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.70439,-74.185667,8/26/2026,357563,2026-08-26 01:07:04 UTC,,,,10/5/2024,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,UAL EMPLOYEE 737 LOT STN 3,1 International Way,UAL EMPLOYEE LOT - RESTRICTED ACCESS - EMPLOYEES ONLY,Newark,NJ,7114,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.704349,-74.185698,8/26/2026,357564,2026-08-26 01:23:31 UTC,,,,10/5/2024,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,L701 CP6 - STATION 2,1504 U.S. 1,,North Brunswick Township,NJ,8902,,888-758-4389,E,,Public,Mon: 8:00am-8:00pm; Tue: 8:00am-8:00pm; Wed: 8:00am-8:00pm; Thu: 8:00am-8:00pm; Fri: 8:00am-8:00pm; Sat: 8:00am-7:00pm,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.455886,-74.478105,8/26/2026,357569,2026-08-26 02:43:39 UTC,,,,10/5/2024,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,L701 CP6 - STATION 3,1504 U.S. 1,,North Brunswick Township,NJ,8902,,888-758-4389,E,,Public,Mon: 8:00am-8:00pm; Tue: 8:00am-8:00pm; Wed: 8:00am-8:00pm; Thu: 8:00am-8:00pm; Fri: 8:00am-8:00pm; Sat: 8:00am-7:00pm,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.455882,-74.478068,8/26/2026,357570,2026-08-26 02:43:39 UTC,,,,10/5/2024,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,L701 CP6 - STATION 4,1504 U.S. 1,,North Brunswick Township,NJ,8902,,888-758-4389,E,,Public,Mon: 8:00am-8:00pm; Tue: 8:00am-8:00pm; Wed: 8:00am-8:00pm; Thu: 8:00am-8:00pm; Fri: 8:00am-8:00pm; Sat: 8:00am-7:00pm,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.455892,-74.47803,8/26/2026,357571,2026-08-26 02:43:39 UTC,,,,10/5/2024,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,L701 CP6 - STATION 5,1504 U.S. 1,,North Brunswick Township,NJ,8902,,888-758-4389,E,,Public,Mon: 8:00am-8:00pm; Tue: 8:00am-8:00pm; Wed: 8:00am-8:00pm; Thu: 8:00am-8:00pm; Fri: 8:00am-8:00pm; Sat: 8:00am-7:00pm,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.455905,-74.477997,8/26/2026,357572,2026-08-26 02:43:40 UTC,,,,10/5/2024,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,30 Court Street,30 Court Street,,Morristown,NJ,7960,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,40.7965779,-74.484466,8/26/2026,357691,2026-08-26 00:47:16 UTC,,,,12/9/2019,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Palmyra Cove Nature Park - Series,1335 New Jersey 73,,Palmyra,NJ,8065,,888-998-2546,E,,Public,Mon: 8:00am-4:00pm; Tue: 8:00am-4:00pm; Wed: 8:00am-4:00pm; Thu: 8:00am-4:00pm; Fri: 8:00am-4:00pm; Sat: 8:00am-4:00pm; Sun: 8:00am-4:00pm,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,40.00808673,-75.04146131,8/26/2026,357737,2026-08-26 00:28:46 UTC,,,,10/9/2024,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,MERCERCOUNTYNJ ADMIN DC 1,640 S Broad St,,Trenton,NJ,8611,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,40.207745,-74.75468,8/26/2026,357744,2026-08-26 02:34:12 UTC,,,,10/10/2024,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,MERCERCOUNTYNJ ADMIN DC2,640 S Broad St,,Trenton,NJ,8611,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,40.207758,-74.754708,8/26/2026,357745,2026-08-26 02:34:12 UTC,,,,10/10/2024,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,MERCERCOUNTYNJ ARENA DC1,80 Hamilton Avenue,,Trenton,NJ,8611,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,40.213685,-74.756737,8/26/2026,357749,2026-08-26 02:40:11 UTC,,,,10/10/2024,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,MERCERCOUNTYNJ ARENA DC2,80 Hamilton Avenue,,Trenton,NJ,8611,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,40.213614,-74.756721,8/26/2026,357750,2026-08-26 02:40:11 UTC,,,,10/10/2024,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,COMMUNITY CNTR COMMUNITY CTR 1,100 Mount Laurel Road,Side door,Mount Laurel Township,NJ,8054,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.959004,-74.925345,8/26/2026,357755,2026-08-26 02:41:33 UTC,,,,10/10/2024,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Advanced Auto Parts,1515 Rt 23S,,Butler,NJ,7405,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://www.flo.com,GPS,41.004017,-74.358172,8/26/2026,357813,2026-08-26 04:15:19 UTC,,,,10/10/2024,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Gentilini Chevrolet,500 John S Penn Boulevard,,Woodbine,NJ,8270,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,https://blinkcharging.com,GPS,39.224273,-74.787483,8/26/2026,357828,2026-08-26 00:27:11 UTC,,,,10/10/2024,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Burlington County Bridge - DCFC,1208 Market Street,,Palmyra,NJ,8065,,888-998-2546,E,,Public,24 hours daily,,,,,,,4,,Blink Network,https://blinkcharging.com,GPS,40.00566,-75.03655,8/26/2026,357916,2026-08-26 00:46:49 UTC,,,,10/11/2024,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,CISEV MARLBORO CLUB,93 Tennent Rd The Place,,Marlboro,NJ,7751,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.376672,-74.254202,8/26/2026,357935,2026-08-26 02:44:35 UTC,,,,10/12/2024,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Holman Ford of Maple Shade,571 NJ-38,,Maple Shade,NJ,8052,,888-357-1009,E,,Public,Mon: 8:00am-7:00pm; Tue: 8:00am-7:00pm; Wed: 8:00am-7:00pm; Thu: 8:00am-7:00pm; Fri: 8:00am-7:00pm; Sat: 8:00am-5:00pm,A ANDROID_PAY APPLE_PAY CREDIT D Debit M V,,,,,,2,,FORD_CHARGE,https://www.ford.com/support/category/electric-vehicle/charging/public-charging/,GPS,39.943652,-74.975807,8/26/2026,358291,2026-08-26 05:26:38 UTC,,,,3/1/2024,,,,,J1772COMBO,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Renault Winery & Resort - Tesla Destination,72 S Bremen Ave,,Egg Harbor City,NJ,8215,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,39.518538,-74.636831,7/1/2024,358585,2025-05-06 21:10:23 UTC,P,,,,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,Wick Corporate Center - Tesla Destination,100 Woodbridge Center Dr,,Woodbridge,NJ,7095,,877-798-3752,E,,Private,,,,,,,7,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,40.553242,-74.300179,7/1/2024,358606,2025-05-06 21:10:23 UTC,P,,,,,,,,J1772 TESLA,US,,,,Privé,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,NJIT-STPG Park Garage - Tesla Destination,42 Wilsey Street Wilsey St,,Newark,NJ,7103,,877-798-3752,E,,Private,,,,,,,8,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,40.743067,-74.182128,7/1/2024,358608,2025-02-12 00:16:32 UTC,P,,,7/1/2024,,,,,J1772 TESLA,US,,,,Privé,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,Embassy Suites by Hilton Berkeley Heights - Tesla Destination,250 Connell Dr,,Berkeley Heights,NJ,7922,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,40.66293,-74.417432,7/1/2024,358800,2025-02-12 00:16:32 UTC,P,,,7/1/2024,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,Avalon Bay - Princeton Circle - Tesla Destination,100 Thanet Cir,,Princeton,NJ,8540,,877-798-3752,E,,Private,,,,,,,10,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,40.36978,-74.652779,7/1/2024,358851,2025-05-06 21:10:23 UTC,P,,,,,,,,J1772 TESLA,US,,,,Privé,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,Naavi Realty - Tesla Destination,1134 NJ-73,,Mt. Laurel Township,NJ,8054,,877-798-3752,E,,Public,,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,39.925405,-74.952874,7/1/2024,358966,2025-06-09 19:21:51 UTC,P,,,7/1/2024,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,Bell Works - Tesla Destination,101 Crawfords Corner Rd,,Holmdel,NJ,7733,,877-798-3752,E,,Public,,,,,,,5,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,40.364179,-74.166064,7/1/2024,359199,2025-05-06 21:10:23 UTC,P,,,,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,UBS Financial Services - Tesla Destination,1200  Harbor Blvd,,Weehawken,NJ,7086,,877-798-3752,E,,Private,,,,,,,50,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,40.760562,-74.023132,7/1/2024,359227,2025-02-12 00:16:32 UTC,P,,,7/1/2024,,,,,J1772 TESLA,US,,,,Privé,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,West Orange Dog Park - Tesla Destination,4000 Executive Dr,,West Orange,NJ,7052,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,40.795394,-74.258007,7/1/2024,359294,2025-05-06 21:10:23 UTC,P,,,,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,25 Mountainview - Tesla Destination,25 Mountainview Blvd,,Bernards,NJ,7920,,877-798-3752,E,,Public,,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,40.644394,-74.577359,7/1/2024,359726,2025-02-12 00:16:32 UTC,P,,,7/1/2024,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,Littleman Parking 2 12th Street - Tesla Destination,2 12th St,,Hoboken,NJ,7030,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,40.750728,-74.024441,7/1/2024,359784,2025-02-12 00:16:32 UTC,P,,,7/1/2024,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,The Park Building 100 - Tesla Destination,100 Connell Dr.,,Berkeley Heights,NJ,7922,,877-798-3752,E,,Private,,,,,,,32,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,40.666111,-74.411955,7/1/2024,359826,2025-02-12 00:16:32 UTC,P,,,7/1/2024,,,,,J1772 TESLA,US,,,,Privé,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,"Merck - Rahway, NJ - Tesla Destination",90 E Scott Ave,,Rahway,NJ,7065,,877-798-3752,E,,Private,,,,,,,36,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,40.612291,-74.267287,7/1/2024,359848,2025-02-12 00:16:32 UTC,P,,,7/1/2024,,,,,J1772 TESLA,US,,,,Privé,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,"Kingsbridge Road, Fairfield",8 Kingsbridge Road,,Fairfield,NJ,7004,,800-636-0986,E,,Public,,,,,,,12,,,CHARGELAB,https://chargelab.co,GPS,40.879737,-74.26926,8/26/2026,359990,2026-08-26 05:35:23 UTC,,,,10/17/2024,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Monroe Park,625 Spotswood Englishtown Road,,Monroe Township,NJ,8831,,800-636-0986,E,,Public,,,,,,,4,,,CHARGELAB,https://chargelab.co,GPS,40.329927,-74.375602,8/26/2026,360224,2026-08-26 05:35:44 UTC,,,,10/17/2024,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,1 Bergen County Plaza,1 Bergen County Plaza,,Hackensack,NJ,7601,,800-636-0986,E,,Public,,,,,,,7,,,CHARGELAB,https://chargelab.co,GPS,40.87652,-74.042138,8/26/2026,360361,2026-08-26 05:35:25 UTC,,,,10/20/2024,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Garden Homes - North Brunswick,2300 US Route 1,,North Brunswick,NJ,8902,,855-885-9571,E,,Public,24 hours daily,,,,,,10,,,OpConnect,https://opconnect-ev.com,GPS,40.438582,-74.504857,8/26/2026,360486,2026-08-26 03:46:32 UTC,,,,10/22/2024,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,RUSSO PH 2 STATION 1,150 River Street,,Hackensack,NJ,7601,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.881128,-74.038432,8/26/2026,360563,2026-08-26 02:36:47 UTC,,,,10/23/2024,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,RUSSO PH 2 STATION 2,150 River Street,Garage ground level,Hackensack,NJ,7601,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.881382,-74.038425,8/26/2026,360564,2026-08-26 02:36:47 UTC,,,,10/23/2024,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,RUSSO PH 2 STATION 3,150 River St,Garage ground level,Hackensack,NJ,7601,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.881829,-74.039694,8/26/2026,360574,2026-08-26 02:44:15 UTC,,,,10/23/2024,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,RUSSO PH 2 STATION 4,150 River St,Garage ground level,Hackensack,NJ,7601,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.88188,-74.039909,8/26/2026,360575,2026-08-26 02:44:15 UTC,,,,10/23/2024,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,RHYTHM HOA STATION 1,204 7th Avenue,,Asbury Park,NJ,7712,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.226861,-74.000111,8/26/2026,360654,2026-08-26 02:45:23 UTC,,,,10/24/2024,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Heritage Arms Condominium Association,364 Ridgewood Ave,,Ridgewood,NJ,7450,,800-636-0986,E,,Public,,,,,,,4,,,CHARGELAB,https://chargelab.co,GPS,40.977763,-74.111774,8/26/2026,360690,2026-08-26 05:35:23 UTC,,,,10/24/2024,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,DUNKIN PARAMUS BMD PARAMUS LLC,137 South Dr,Dunkin Donuts,Paramus,NJ,7652,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.911013,-74.071041,8/26/2026,360821,2026-08-26 02:45:24 UTC,,,,10/26/2024,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Joe Heidt Motors,515 New Jersey 17,,Ramsey,NJ,7446,,888-998-2546,E,,Public,24 hours daily,,,,,,,1,,Blink Network,https://blinkcharging.com,GPS,41.05634252,-74.1215644,8/26/2026,360885,2026-08-26 00:04:32 UTC,,,,10/19/2024,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Audi - Jack Daniels Motors,180 Rte 4 Paramus,,Paramus,NJ,7652,,888-998-2546,E,,Public,24 hours daily,,,,,,,6,,Blink Network,https://blinkcharging.com,GPS,40.92444985,-74.08757614,8/26/2026,360984,2026-08-26 00:16:21 UTC,,,,10/29/2024,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Garden Homes - Lofts at Princeton,100 Lofts Dr,,West Windsor,NJ,8540,,855-885-9571,E,,Public,24 hours daily,,,,,,41,,,OpConnect,https://opconnect-ev.com,GPS,40.311658,-74.6578602,8/26/2026,361100,2026-08-26 03:46:33 UTC,,,,10/31/2024,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,SENIOR SENIOR CTR 1,12 Halsey Reed Road,,Monroe Township,NJ,8831,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.287904,-74.474953,8/26/2026,361170,2026-08-26 02:45:34 UTC,,,,11/1/2024,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,"Hazlet, NJ - Tesla Supercharger",1413 NJ-36,,Hazlet,NJ,7730,,877-798-3752,E,,Public,24 hours daily. NACS partner enabled.,A D Debit M V,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,40.429297,-74.190212,6/18/2026,361246,2026-06-18 14:46:21 UTC,P,,,10/24/2024,,,,,TESLA,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,"Pennsauken Township, NJ - Tesla Supercharger",2290 Clement Ave,,Pennsauken Township,NJ,8030,,877-798-3752,E,,Public,24 hours daily. Open to all vehicles.,A D Debit M V,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,39.964107,-75.050821,6/18/2026,361248,2026-06-18 14:46:21 UTC,P,,,10/24/2024,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Nielsen Ford - DCFC,375 Route 23,,Sussex,NJ,7461,,888-998-2546,E,,Public,24 hours daily,,,,,,,4,,Blink Network,https://blinkcharging.com,GPS,41.19900105,-74.5936686,8/26/2026,361270,2026-08-26 00:12:59 UTC,,,,9/23/2024,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,MERIDIAN WALK MERIDIN EV1,3150 Vivaldi Road,,Princeton,NJ,8540,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.307043,-74.662071,8/26/2026,361696,2026-08-26 02:43:07 UTC,,,,11/5/2024,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,MERIDIAN WALK MERIDIN EV2,3150 Vivaldi Road,,Princeton,NJ,8540,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.307029,-74.661329,8/26/2026,361697,2026-08-26 02:43:07 UTC,,,,11/5/2024,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,L708 PL202X1B 1,1101 US-9,,Old Bridge,NJ,8857,,888-758-4389,E,,Public,24 hours daily,,,,,,,2,,ChargePoint Network,https://www.chargepoint.com,GPS,40.448365,-74.298499,8/26/2026,361726,2026-08-26 02:46:22 UTC,,,,11/5/2024,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Borough Parking Lot North Central Avenue,26 North Central Avenue,,Ramsey,NJ,7446,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://www.flo.com,GPS,41.058285,-74.143612,8/26/2026,361739,2026-08-26 04:15:22 UTC,,,,11/5/2024,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,2 Bergen County Plaza,2 Bergen County Plaza,,Hackensack,NJ,7601,,800-636-0986,E,,Public,,,,,,,8,,,CHARGELAB,https://chargelab.co,GPS,40.87798,-74.042119,8/26/2026,361748,2026-08-26 05:35:25 UTC,,,,11/5/2024,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Borough Parking Lot North Central Avenue - Fast Chargers,26 North Central Avenue,,Ramsey,NJ,7446,,888-356-8911,E,,Public,24 hours daily,,,,,,,2,,FLO,https://www.flo.com,GPS,41.058285,-74.143612,8/26/2026,361817,2026-08-26 04:15:22 UTC,,,,11/6/2024,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,HARDENBERG ST RCINJ 3,21 Division Street,,New Brunswick,NJ,8901,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.496356,-74.451443,8/26/2026,367617,2026-08-26 02:44:52 UTC,,,,11/7/2024,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,HARDENBERG ST RCINJ 2,21 Division Street,,New Brunswick,NJ,8901,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.496293,-74.451543,8/26/2026,367618,2026-08-26 02:44:53 UTC,,,,11/7/2024,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,HARDENBERG ST RCINJ 1,21 Division Street,,New Brunswick,NJ,8901,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.496556,-74.450214,8/26/2026,367619,2026-08-26 02:44:53 UTC,,,,11/7/2024,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,NBPA ADMIN DCFC,4225 Bergen Turnpike,,North Bergen,NJ,7047,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,40.781881,-74.033688,8/26/2026,367710,2026-08-26 02:46:34 UTC,,,,11/8/2024,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
